id,id_vente,prix_total,date_vente,qte_medicament,medicament
6930,1588,240704,2019-05-12 00:00:00,32,40
6929,1082,264928,2019-02-09 00:00:00,34,0
6928,1640,290412,2019-04-04 00:00:00,36,44
6927,1360,214020,2019-05-09 00:00:00,41,90
6926,1844,108675,2019-01-05 00:00:00,45,8
6925,1049,270742,2019-04-01 00:00:00,34,87
6924,1703,260640,2019-01-10 00:00:00,36,58
6923,1033,370435,2019-05-11 00:00:00,41,69
6922,1858,142106,2019-01-26 00:00:00,41,49
6921,1405,283040,2019-03-12 00:00:00,40,42
6920,1024,422647,2019-04-15 00:00:00,43,35
6919,1359,316225,2019-04-18 00:00:00,35,69
6918,1919,253436,2019-01-09 00:00:00,34,55
6917,1208,45570,2019-02-21 00:00:00,35,9
6916,1788,174420,2019-02-27 00:00:00,38,78
6915,1123,361056,2019-04-29 00:00:00,48,40
6914,1042,105162,2019-03-15 00:00:00,34,16
6913,1670,412188,2019-02-06 00:00:00,49,5
6912,1522,217440,2019-05-23 00:00:00,40,3
6911,1973,338982,2019-05-19 00:00:00,49,18
6910,1412,224460,2019-03-16 00:00:00,43,90
6909,1954,395364,2019-03-02 00:00:00,47,5
6908,1816,84348,2019-03-04 00:00:00,33,86
6907,1155,99840,2019-03-02 00:00:00,39,6
6906,1044,256662,2019-01-15 00:00:00,42,80
6905,1982,338982,2019-02-24 00:00:00,49,18
6904,1793,339795,2019-04-28 00:00:00,45,22
6903,1205,141750,2019-04-02 00:00:00,45,51
6902,1316,330747,2019-03-09 00:00:00,41,44
6901,1307,297192,2019-04-19 00:00:00,42,42
6900,1889,285516,2019-05-21 00:00:00,44,24
6899,1981,161820,2019-02-28 00:00:00,31,90
6898,1309,173952,2019-04-01 00:00:00,32,3
6897,1240,247324,2019-03-12 00:00:00,44,57
6896,1572,447744,2019-02-02 00:00:00,48,17
6895,1186,258566,2019-01-05 00:00:00,46,57
6894,1666,302940,2019-03-27 00:00:00,36,65
6893,1999,232218,2019-03-29 00:00:00,38,80
6892,1094,354948,2019-03-12 00:00:00,44,44
6891,1475,324693,2019-03-14 00:00:00,43,22
6890,1127,276738,2019-03-22 00:00:00,33,76
6889,1449,235212,2019-04-12 00:00:00,34,18
6888,1076,207977,2019-01-03 00:00:00,37,57
6887,1244,328185,2019-02-28 00:00:00,39,65
6886,1127,334474,2019-04-07 00:00:00,49,34
6885,1908,89355,2019-04-15 00:00:00,37,8
6884,1745,91770,2019-04-07 00:00:00,38,8
6883,1594,269280,2019-02-12 00:00:00,32,65
6882,1478,422647,2019-02-01 00:00:00,43,35
6881,1309,255492,2019-02-26 00:00:00,47,3
6880,1819,61194,2019-05-29 00:00:00,47,9
6879,1719,345015,2019-01-23 00:00:00,41,65
6878,1442,55986,2019-04-28 00:00:00,43,9
6877,1247,118304,2019-03-04 00:00:00,32,71
6876,1059,131708,2019-04-05 00:00:00,38,49
6875,1428,233748,2019-04-11 00:00:00,43,3
6874,1298,311344,2019-01-27 00:00:00,44,42
6873,1709,296096,2019-05-10 00:00:00,38,0
6872,1972,327712,2019-02-21 00:00:00,38,89
6871,1088,173759,2019-04-08 00:00:00,47,71
6870,1110,159436,2019-02-24 00:00:00,46,49
6869,1398,290706,2019-03-20 00:00:00,39,55
6868,1392,330582,2019-03-23 00:00:00,42,10
6867,1228,59892,2019-02-25 00:00:00,46,9
6866,1384,67660,2019-03-25 00:00:00,34,39
6865,1188,45991,2019-05-23 00:00:00,37,23
6864,1491,300344,2019-05-14 00:00:00,44,34
6863,1130,377370,2019-01-11 00:00:00,45,76
6862,1082,201960,2019-01-31 00:00:00,44,78
6861,1801,234081,2019-04-30 00:00:00,31,22
6860,1482,272720,2019-02-28 00:00:00,35,0
6859,1340,317152,2019-02-02 00:00:00,34,17
6858,1770,152912,2019-05-15 00:00:00,38,81
6857,1275,277508,2019-02-28 00:00:00,34,30
6856,1664,91805,2019-05-05 00:00:00,35,27
6855,1653,310156,2019-05-01 00:00:00,38,30
6854,1312,52080,2019-03-30 00:00:00,40,9
6853,1978,57178,2019-03-03 00:00:00,46,23
6852,1462,41664,2019-04-28 00:00:00,32,9
6851,1836,115020,2019-04-03 00:00:00,45,86
6850,1226,275429,2019-02-27 00:00:00,49,57
6849,1129,395834,2019-02-16 00:00:00,47,29
6848,1218,311320,2019-05-11 00:00:00,43,58
6847,1694,59664,2019-05-22 00:00:00,48,23
6846,1763,199875,2019-02-12 00:00:00,41,83
6845,1323,301896,2019-01-20 00:00:00,36,76
6844,1657,94720,2019-02-26 00:00:00,37,6
6843,1312,117844,2019-02-09 00:00:00,34,49
6842,1709,485345,2019-03-28 00:00:00,49,2
6841,1174,330336,2019-01-29 00:00:00,37,20
6840,1308,318420,2019-04-19 00:00:00,45,42
6839,1641,313996,2019-02-13 00:00:00,46,34
6838,1445,229125,2019-04-17 00:00:00,47,83
6837,1786,300880,2019-05-16 00:00:00,40,40
6836,1524,402989,2019-05-03 00:00:00,41,35
6835,1197,323446,2019-01-01 00:00:00,43,40
6834,1993,324693,2019-04-03 00:00:00,43,22
6833,1249,357161,2019-01-19 00:00:00,49,7
6832,1315,106182,2019-03-22 00:00:00,34,15
6831,1312,282408,2019-01-02 00:00:00,41,70
6830,1300,117534,2019-04-27 00:00:00,38,16
6829,1440,310156,2019-03-30 00:00:00,38,30
6828,1788,233248,2019-05-27 00:00:00,32,7
6827,1067,284592,2019-03-19 00:00:00,33,89
6826,1728,286110,2019-05-01 00:00:00,34,65
6825,1846,224519,2019-03-19 00:00:00,47,92
6824,1660,201132,2019-01-06 00:00:00,37,3
6823,1153,206568,2019-01-28 00:00:00,38,3
6822,1461,354809,2019-05-22 00:00:00,49,67
6821,1277,369937,2019-02-28 00:00:00,47,10
6820,1138,153027,2019-03-28 00:00:00,49,15
6819,1026,113400,2019-04-14 00:00:00,36,51
6818,1584,42262,2019-04-18 00:00:00,34,23
6817,1720,328458,2019-05-04 00:00:00,39,29
6816,1293,220626,2019-03-21 00:00:00,34,24
6815,1116,133092,2019-01-03 00:00:00,36,71
6814,1531,289168,2019-04-21 00:00:00,31,17
6813,1259,412335,2019-01-21 00:00:00,49,65
6812,1050,241080,2019-04-17 00:00:00,35,70
6811,1006,264180,2019-05-24 00:00:00,35,66
6810,1762,246853,2019-03-05 00:00:00,31,87
6809,1197,311614,2019-03-03 00:00:00,37,29
6808,1916,282408,2019-01-24 00:00:00,41,70
6807,1662,300880,2019-03-05 00:00:00,40,40
6806,1795,193140,2019-01-29 00:00:00,37,90
6805,1879,286692,2019-04-12 00:00:00,42,34
6804,1891,266049,2019-04-22 00:00:00,41,24
6803,1668,91540,2019-05-16 00:00:00,46,39
6802,1551,266211,2019-01-20 00:00:00,33,44
6801,1117,254856,2019-04-14 00:00:00,37,70
6800,1792,94424,2019-03-03 00:00:00,44,46
6799,1213,115920,2019-05-26 00:00:00,48,8
6798,1428,246582,2019-03-16 00:00:00,38,24
6797,1004,84480,2019-02-26 00:00:00,33,6
6796,1585,275798,2019-03-23 00:00:00,37,55
6795,1200,155274,2019-03-31 00:00:00,42,71
6794,1048,297474,2019-02-11 00:00:00,43,18
6793,1192,165750,2019-03-28 00:00:00,34,83
6792,1756,325146,2019-05-11 00:00:00,47,18
6791,1630,317152,2019-02-25 00:00:00,34,17
6790,1665,149038,2019-02-20 00:00:00,43,49
6789,1369,83936,2019-01-05 00:00:00,32,27
6788,1885,129906,2019-05-11 00:00:00,42,16
6787,1519,114378,2019-03-07 00:00:00,33,1
6786,1569,335440,2019-05-03 00:00:00,40,76
6785,1773,188190,2019-02-14 00:00:00,41,78
6784,1551,362066,2019-04-26 00:00:00,46,10
6783,1487,274995,2019-03-08 00:00:00,45,80
6782,1590,305614,2019-05-13 00:00:00,41,55
6781,1947,115412,2019-01-24 00:00:00,44,27
6780,1804,122688,2019-04-24 00:00:00,48,86
6779,1740,370568,2019-01-22 00:00:00,44,29
6778,1955,399341,2019-03-20 00:00:00,43,38
6777,1936,292005,2019-04-08 00:00:00,45,24
6776,1531,128768,2019-02-19 00:00:00,32,81
6775,1786,334969,2019-04-28 00:00:00,47,12
6774,1506,73630,2019-02-06 00:00:00,37,39
6773,1944,156000,2019-04-04 00:00:00,32,83
6772,1832,191114,2019-01-23 00:00:00,34,57
6771,1128,126813,2019-01-26 00:00:00,41,16
6770,1683,212004,2019-05-04 00:00:00,39,3
6769,1804,40362,2019-03-18 00:00:00,31,9
6768,1414,273040,2019-05-23 00:00:00,40,34
6767,1990,177456,2019-03-06 00:00:00,48,71
6766,1709,79402,2019-01-26 00:00:00,37,46
6765,1327,145371,2019-03-15 00:00:00,47,16
6764,1559,46872,2019-02-27 00:00:00,36,9
6763,1099,317152,2019-03-14 00:00:00,34,17
6762,1853,353430,2019-01-12 00:00:00,42,65
6761,1709,395364,2019-05-02 00:00:00,47,5
6760,1876,282408,2019-05-10 00:00:00,41,70
6759,1314,197370,2019-02-28 00:00:00,43,78
6758,1530,445776,2019-01-09 00:00:00,48,38
6757,1173,102400,2019-01-14 00:00:00,40,6
6756,1599,202575,2019-02-20 00:00:00,37,31
6755,1278,169830,2019-01-26 00:00:00,37,78
6754,1590,367290,2019-02-22 00:00:00,45,30
6753,1531,132999,2019-04-02 00:00:00,43,16
6752,1918,339795,2019-02-14 00:00:00,45,22
6751,1816,207774,2019-05-28 00:00:00,34,80
6750,1242,97650,2019-01-05 00:00:00,31,51
6749,1782,79695,2019-05-14 00:00:00,33,8
6748,1898,101430,2019-03-22 00:00:00,42,8
6747,1320,206550,2019-05-11 00:00:00,45,78
6746,1596,148888,2019-02-10 00:00:00,37,81
6745,1087,363015,2019-01-24 00:00:00,45,44
6744,1734,303072,2019-04-10 00:00:00,44,70
6743,1310,373120,2019-03-09 00:00:00,40,17
6742,1619,276738,2019-01-02 00:00:00,33,76
6741,1776,226107,2019-03-08 00:00:00,37,80
6740,1188,375452,2019-02-28 00:00:00,46,30
6739,1047,253071,2019-04-15 00:00:00,39,24
6738,1129,228294,2019-05-03 00:00:00,33,18
6737,1088,98976,2019-02-15 00:00:00,32,16
6736,1778,97051,2019-04-18 00:00:00,37,27
6735,1666,126000,2019-03-11 00:00:00,40,51
6734,1109,151200,2019-03-22 00:00:00,48,51
6733,1066,275964,2019-03-24 00:00:00,39,42
6732,1848,350966,2019-04-27 00:00:00,43,30
6731,1127,233988,2019-04-11 00:00:00,31,66
6730,1282,57288,2019-01-22 00:00:00,44,9
6729,1615,114378,2019-05-05 00:00:00,33,1
6728,1382,234900,2019-01-23 00:00:00,45,90
6727,1681,368984,2019-01-06 00:00:00,44,76
6726,1157,328068,2019-01-30 00:00:00,39,5
6725,1036,256734,2019-03-15 00:00:00,34,22
6724,1523,229296,2019-03-09 00:00:00,48,92
6723,1764,229680,2019-03-15 00:00:00,44,90
6722,1510,336480,2019-05-14 00:00:00,40,5
6721,1317,89550,2019-04-25 00:00:00,45,39
6720,1093,102240,2019-02-28 00:00:00,40,86
6719,1014,285670,2019-03-12 00:00:00,35,30
6718,1814,270826,2019-04-10 00:00:00,38,12
6717,1257,338453,2019-05-28 00:00:00,43,10
6716,1831,221376,2019-05-26 00:00:00,32,18
6715,1561,279866,2019-01-08 00:00:00,41,34
6714,1480,118304,2019-02-22 00:00:00,32,71
6713,1439,286089,2019-05-16 00:00:00,47,36
6712,1453,286089,2019-02-02 00:00:00,47,36
6711,1188,247324,2019-04-07 00:00:00,44,57
6710,1595,371480,2019-04-22 00:00:00,40,38
6709,1434,167040,2019-05-06 00:00:00,32,90
6708,1163,302832,2019-01-02 00:00:00,36,5
6707,1306,271728,2019-02-18 00:00:00,36,66
6706,1896,417915,2019-01-02 00:00:00,45,38
6705,1815,177056,2019-02-08 00:00:00,44,81
6704,1660,300344,2019-03-26 00:00:00,44,34
6703,1278,110166,2019-05-29 00:00:00,42,27
6702,1478,366224,2019-03-26 00:00:00,47,0
6701,1420,151125,2019-01-14 00:00:00,31,83
6700,1641,311320,2019-04-13 00:00:00,43,58
6699,1474,187920,2019-03-22 00:00:00,36,90
6698,1046,69650,2019-04-18 00:00:00,35,39
6697,1451,257325,2019-01-13 00:00:00,47,31
6696,1479,286089,2019-05-26 00:00:00,47,36
6695,1826,195552,2019-01-07 00:00:00,32,80
6694,1987,285516,2019-04-21 00:00:00,44,24
6693,1143,120132,2019-05-30 00:00:00,47,86
6692,1891,286692,2019-03-20 00:00:00,42,34
6691,1580,149038,2019-01-24 00:00:00,43,1
6690,1838,246194,2019-04-01 00:00:00,34,67
6689,1081,128242,2019-01-02 00:00:00,37,49
6688,1524,316848,2019-03-29 00:00:00,46,70
6687,1809,86904,2019-04-18 00:00:00,34,86
6686,1134,336480,2019-01-16 00:00:00,40,5
6685,1222,226432,2019-04-03 00:00:00,32,42
6684,1064,145371,2019-02-14 00:00:00,47,16
6683,1225,412335,2019-02-05 00:00:00,49,65
6682,1523,391776,2019-01-02 00:00:00,42,17
6681,1989,424645,2019-01-16 00:00:00,47,69
6680,1863,262779,2019-01-30 00:00:00,33,87
6679,1557,378675,2019-02-24 00:00:00,45,65
6678,1255,317152,2019-01-16 00:00:00,34,17
6677,1635,53382,2019-05-19 00:00:00,41,9
6676,1358,412818,2019-05-09 00:00:00,42,35
6675,1059,289168,2019-02-13 00:00:00,31,17
6674,1277,287217,2019-02-04 00:00:00,47,80
6673,1500,111090,2019-05-21 00:00:00,46,8
6672,1825,313588,2019-04-13 00:00:00,44,12
6671,1628,253435,2019-01-04 00:00:00,35,67
6670,1545,401104,2019-02-28 00:00:00,43,17
6669,1759,162902,2019-03-31 00:00:00,47,49
6668,1277,350338,2019-03-20 00:00:00,47,55
6667,1007,224840,2019-05-05 00:00:00,40,57
6666,1073,94428,2019-03-15 00:00:00,36,27
6665,1899,318668,2019-04-09 00:00:00,38,76
6664,1431,177056,2019-02-17 00:00:00,44,81
6663,1038,342884,2019-04-25 00:00:00,46,55
6662,1646,368578,2019-02-27 00:00:00,49,40
6661,1374,293328,2019-05-18 00:00:00,48,80
6660,1546,195552,2019-04-29 00:00:00,32,80
6659,1380,54692,2019-03-19 00:00:00,44,23
6658,1308,149904,2019-01-06 00:00:00,48,15
6657,1937,193140,2019-02-06 00:00:00,37,90
6656,1766,149904,2019-04-04 00:00:00,48,15
6655,1050,255492,2019-03-08 00:00:00,47,3
6654,1905,224471,2019-01-12 00:00:00,31,67
6653,1928,302940,2019-05-04 00:00:00,36,65
6652,1624,107446,2019-03-09 00:00:00,31,1
6651,1700,247324,2019-03-09 00:00:00,44,57
6650,1270,333040,2019-02-21 00:00:00,46,58
6649,1558,395364,2019-03-15 00:00:00,47,5
6648,1013,361400,2019-05-23 00:00:00,40,69
6647,1714,100862,2019-05-01 00:00:00,47,46
6646,1661,220416,2019-03-08 00:00:00,32,70
6645,1269,378540,2019-04-20 00:00:00,45,5
6644,1287,213598,2019-05-12 00:00:00,38,57
6643,1050,233182,2019-01-15 00:00:00,31,40
6642,1844,294489,2019-02-22 00:00:00,39,22
6641,1316,401760,2019-01-13 00:00:00,45,20
6640,1584,201132,2019-04-07 00:00:00,37,3
6639,1405,144183,2019-03-31 00:00:00,39,71
6638,1867,215730,2019-01-06 00:00:00,47,78
6637,1391,224840,2019-03-20 00:00:00,40,57
6636,1400,158971,2019-01-15 00:00:00,43,71
6635,1057,328185,2019-01-19 00:00:00,39,65
6634,1591,234081,2019-02-13 00:00:00,31,22
6633,1360,71640,2019-03-13 00:00:00,36,39
6632,1577,129906,2019-03-27 00:00:00,42,16
6631,1576,124744,2019-02-20 00:00:00,31,81
6630,1036,220416,2019-01-17 00:00:00,32,70
6629,1728,184824,2019-04-27 00:00:00,34,3
6628,1125,267880,2019-02-20 00:00:00,37,58
6627,1604,352906,2019-01-16 00:00:00,38,38
6626,1791,117534,2019-04-12 00:00:00,38,16
6625,1904,445776,2019-03-06 00:00:00,48,38
6624,1304,424645,2019-04-24 00:00:00,47,69
6623,1702,311310,2019-01-01 00:00:00,45,18
6622,1531,181153,2019-03-08 00:00:00,49,71
6621,1357,275968,2019-04-05 00:00:00,32,89
6620,1508,353584,2019-03-16 00:00:00,41,89
6619,1592,255492,2019-01-15 00:00:00,47,3
6618,1479,75620,2019-02-23 00:00:00,38,39
6617,1489,253071,2019-03-03 00:00:00,39,24
6616,1507,138640,2019-01-09 00:00:00,40,49
6615,1525,233182,2019-04-27 00:00:00,31,40
6614,1763,59664,2019-05-03 00:00:00,48,23
6613,1523,173952,2019-01-19 00:00:00,32,3
6612,1800,277596,2019-01-03 00:00:00,33,5
6611,1685,241632,2019-04-20 00:00:00,32,22
6610,1954,249048,2019-03-24 00:00:00,36,18
6609,1830,115412,2019-02-05 00:00:00,44,27
6608,1600,134289,2019-03-25 00:00:00,43,15
6607,1135,160960,2019-02-28 00:00:00,40,81
6606,1704,262779,2019-01-07 00:00:00,33,87
6605,1751,343826,2019-05-30 00:00:00,41,76
6604,1354,142106,2019-04-17 00:00:00,41,1
6603,1457,367290,2019-01-29 00:00:00,45,30
6602,1599,96600,2019-01-29 00:00:00,40,8
6601,1621,132999,2019-03-06 00:00:00,43,16
6600,1802,436489,2019-04-30 00:00:00,47,38
6599,1038,352212,2019-04-28 00:00:00,42,76
6598,1676,278314,2019-04-29 00:00:00,37,40
6597,1801,307055,2019-03-21 00:00:00,31,2
6596,1260,346881,2019-02-14 00:00:00,43,44
6595,1328,99840,2019-05-07 00:00:00,39,6
6594,1419,83694,2019-02-02 00:00:00,39,46
6593,1553,310156,2019-03-15 00:00:00,38,30
6592,1983,144864,2019-04-21 00:00:00,36,81
6591,1287,236082,2019-04-28 00:00:00,42,57
6590,1174,402989,2019-04-19 00:00:00,41,35
6589,1200,289168,2019-05-02 00:00:00,31,17
6588,1497,250056,2019-01-25 00:00:00,46,3
6587,1655,300344,2019-01-04 00:00:00,44,34
6586,1455,233508,2019-04-14 00:00:00,33,42
6585,1495,48477,2019-03-03 00:00:00,39,23
6584,1691,334186,2019-02-03 00:00:00,34,35
6583,1886,412818,2019-03-03 00:00:00,42,35
6582,1319,233248,2019-01-25 00:00:00,32,7
6581,1890,256572,2019-03-05 00:00:00,36,12
6580,1228,286110,2019-02-13 00:00:00,34,65
6579,1965,45991,2019-04-05 00:00:00,37,23
6578,1530,332572,2019-03-19 00:00:00,47,42
6577,1190,151125,2019-04-02 00:00:00,31,83
6576,1244,311355,2019-03-03 00:00:00,37,65
6575,1062,289640,2019-01-12 00:00:00,40,67
6574,1599,422647,2019-03-08 00:00:00,43,35
6573,1407,203580,2019-05-06 00:00:00,39,90
6572,1503,189128,2019-03-07 00:00:00,47,81
6571,1923,294631,2019-05-25 00:00:00,37,87
6570,1947,185104,2019-05-01 00:00:00,46,81
6569,1543,278705,2019-02-20 00:00:00,35,87
6568,1587,238910,2019-01-01 00:00:00,35,34
6567,1125,89355,2019-04-02 00:00:00,37,8
6566,1575,327054,2019-05-25 00:00:00,39,76
6565,1354,274995,2019-01-04 00:00:00,45,80
6564,1771,224475,2019-05-13 00:00:00,41,31
6563,1220,290116,2019-05-14 00:00:00,41,42
6562,1390,271836,2019-03-13 00:00:00,36,22
6561,1751,324564,2019-02-25 00:00:00,43,66
6560,1659,303072,2019-03-25 00:00:00,44,70
6559,1680,226432,2019-01-06 00:00:00,32,42
6558,1914,228064,2019-05-06 00:00:00,32,12
6557,1891,256632,2019-02-23 00:00:00,34,66
6556,1226,104960,2019-01-11 00:00:00,41,6
6555,1001,122880,2019-02-12 00:00:00,48,6
6554,1356,307824,2019-04-26 00:00:00,33,17
6553,1435,91770,2019-04-02 00:00:00,38,8
6552,1851,275520,2019-04-01 00:00:00,40,70
6551,1951,261741,2019-03-15 00:00:00,43,36
6550,1985,314840,2019-01-04 00:00:00,40,10
6549,1163,369999,2019-03-09 00:00:00,49,22
6548,1669,107520,2019-05-05 00:00:00,42,6
6547,1552,275964,2019-02-12 00:00:00,39,42
6546,1557,156000,2019-05-02 00:00:00,32,83
6545,1119,174420,2019-05-07 00:00:00,38,78
6544,1328,66526,2019-03-23 00:00:00,31,46
6543,1566,395834,2019-05-02 00:00:00,47,29
6542,1545,61194,2019-04-14 00:00:00,47,9
6541,1885,320036,2019-04-17 00:00:00,38,29
6540,1601,122001,2019-04-25 00:00:00,33,71
6539,1731,289168,2019-01-07 00:00:00,31,17
6538,1033,115020,2019-01-12 00:00:00,45,86
6537,1551,323446,2019-04-19 00:00:00,43,40
6536,1669,342804,2019-02-04 00:00:00,42,30
6535,1330,307055,2019-04-23 00:00:00,31,2
6534,1222,190260,2019-01-20 00:00:00,35,3
6533,2000,258144,2019-05-12 00:00:00,32,44
6532,1922,309591,2019-01-06 00:00:00,41,22
6531,1995,70818,2019-04-19 00:00:00,33,46
6530,1494,96570,2019-03-13 00:00:00,45,46
6529,1602,335056,2019-05-04 00:00:00,43,0
6528,1491,371480,2019-01-01 00:00:00,40,38
6527,1170,271836,2019-04-17 00:00:00,36,22
6526,1737,41019,2019-01-02 00:00:00,33,23
6525,1207,318604,2019-04-01 00:00:00,44,67
6524,1431,114441,2019-04-24 00:00:00,37,16
6523,1869,206568,2019-04-16 00:00:00,38,3
6522,1126,213885,2019-03-20 00:00:00,35,80
6521,1385,328458,2019-04-24 00:00:00,39,29
6520,1188,401760,2019-05-19 00:00:00,45,20
6519,1254,224460,2019-03-16 00:00:00,43,90
6518,1265,128768,2019-02-14 00:00:00,32,81
6517,1776,106260,2019-03-25 00:00:00,44,8
6516,1612,233182,2019-01-25 00:00:00,31,40
6515,1983,230461,2019-03-02 00:00:00,41,57
6514,1444,316225,2019-02-10 00:00:00,35,69
6513,1001,386295,2019-03-19 00:00:00,39,2
6512,1690,293510,2019-05-26 00:00:00,35,76
6511,1079,241552,2019-05-06 00:00:00,31,0
6510,1357,315758,2019-05-20 00:00:00,34,38
6509,1739,197100,2019-04-18 00:00:00,36,31
6508,1307,177056,2019-04-28 00:00:00,44,81
6507,1824,219219,2019-03-29 00:00:00,39,57
6506,1671,124920,2019-05-03 00:00:00,40,15
6505,1337,285836,2019-01-25 00:00:00,38,40
6504,1453,202575,2019-04-26 00:00:00,37,31
6503,1954,374261,2019-02-05 00:00:00,47,87
6502,1535,97051,2019-04-07 00:00:00,37,27
6501,1382,144183,2019-01-11 00:00:00,39,71
6500,1059,279276,2019-02-28 00:00:00,37,66
6499,1147,266214,2019-02-03 00:00:00,39,34
6498,1350,224250,2019-05-19 00:00:00,46,83
6497,1730,289600,2019-03-30 00:00:00,40,58
6496,1214,311344,2019-03-23 00:00:00,44,42
6495,1716,379470,2019-02-04 00:00:00,42,69
6494,1057,129395,2019-02-27 00:00:00,35,71
6493,1466,318560,2019-03-09 00:00:00,44,58
6492,1865,45991,2019-04-14 00:00:00,37,23
6491,1619,285080,2019-03-05 00:00:00,40,12
6490,1433,234073,2019-02-01 00:00:00,49,92
6489,1729,342409,2019-03-19 00:00:00,43,87
6488,1497,129395,2019-01-01 00:00:00,35,71
6487,1409,232218,2019-04-29 00:00:00,38,80
6486,1843,105154,2019-02-25 00:00:00,49,46
6485,1568,219356,2019-01-31 00:00:00,31,42
6484,1412,319088,2019-04-05 00:00:00,37,89
6483,1489,50963,2019-03-01 00:00:00,41,23
6482,1352,233988,2019-04-22 00:00:00,31,66
6481,1804,224840,2019-03-26 00:00:00,40,57
6480,1907,318668,2019-03-12 00:00:00,38,76
6479,1317,179010,2019-04-01 00:00:00,39,78
6478,1677,362146,2019-05-07 00:00:00,43,29
6477,1473,260640,2019-03-27 00:00:00,36,58
6476,1437,311680,2019-02-17 00:00:00,40,0
6475,1342,38533,2019-04-23 00:00:00,31,23
6474,1027,41664,2019-01-15 00:00:00,32,9
6473,1123,243480,2019-01-29 00:00:00,40,36
6472,1497,67660,2019-03-22 00:00:00,34,39
6471,1793,325146,2019-02-19 00:00:00,47,18
6470,1664,391776,2019-05-27 00:00:00,42,17
6469,1684,333040,2019-03-01 00:00:00,46,58
6468,1248,180675,2019-03-05 00:00:00,33,31
6467,1231,242130,2019-03-16 00:00:00,35,18
6466,1921,408628,2019-05-12 00:00:00,44,38
6465,1778,81548,2019-02-16 00:00:00,38,46
6464,1643,394142,2019-04-23 00:00:00,47,76
6463,1063,349223,2019-01-08 00:00:00,49,12
6462,1027,235212,2019-01-27 00:00:00,34,18
6461,1762,262800,2019-01-05 00:00:00,48,31
6460,1268,358432,2019-01-28 00:00:00,46,0
6459,1685,425915,2019-03-12 00:00:00,43,2
6458,1600,38533,2019-05-25 00:00:00,31,23
6457,1138,306138,2019-03-16 00:00:00,42,7
6456,1567,390187,2019-02-01 00:00:00,49,87
6455,1824,115551,2019-02-19 00:00:00,37,15
6454,1522,228312,2019-05-30 00:00:00,42,3
6453,1755,369937,2019-02-22 00:00:00,47,10
6452,1771,244440,2019-03-28 00:00:00,40,80
6451,1899,278314,2019-05-20 00:00:00,37,40
6450,1112,153027,2019-05-16 00:00:00,49,15
6449,1986,82110,2019-02-26 00:00:00,34,8
6448,1505,219356,2019-02-24 00:00:00,31,42
6447,1501,410432,2019-04-06 00:00:00,44,17
6446,1458,65670,2019-03-29 00:00:00,33,39
6445,1076,138600,2019-02-26 00:00:00,44,51
6444,1732,267880,2019-01-04 00:00:00,37,58
6443,1602,319472,2019-04-08 00:00:00,41,0
6442,1723,99015,2019-01-19 00:00:00,41,8
6441,1563,336880,2019-02-02 00:00:00,40,29
6440,1308,71640,2019-01-13 00:00:00,36,39
6439,1788,353844,2019-05-09 00:00:00,36,35
6438,1403,294420,2019-01-26 00:00:00,35,5
6437,1035,270742,2019-05-24 00:00:00,34,87
